id;siglaTipo;numero;ano;eco_score_neural
2620094;EMC;3;2026;61.52984
2620093;EMC;2;2026;61.52984
2620092;EMC;1;2026;61.527466
2620091;PL;2088;2026;56.128407
2620090;REQ;28;2026;56.21323
2620089;PL;2087;2026;54.21843
2620088;REQ;2543;2026;52.069427
2620087;PL;2086;2026;53.034
2620086;DOC;702;2026;19.020561
2620085;REQ;2542;2026;55.189884
2620084;PLP;122;2026;56.208004
2620083;SBT;1;0;58.78347
2620082;PL;2085;2026;57.259155
2620081;EMR;2;0;62.549995
2620080;EMR;1;0;62.549995
2620079;SBR;2;0;62.549995
2620078;SBR;1;0;62.549995
2620077;PARF;1;0;48.16815
2620076;PARF;1;0;47.518623
2620075;RPD;1;0;47.457607
2620074;DTQ;1;0;45.12661
2620073;DOC;701;2026;19.020561
2620072;PARF;1;0;47.23319
2620071;PARF;1;0;47.83221
2620070;PRL;1;0;60.49559
2620069;REQ;2541;2026;53.76586
2620068;PARF;1;0;47.241505
2620067;PRL;2;0;50.410713
2620066;PARF;1;0;46.346153
2620065;PARF;1;0;48.765156
2620064;PARF;1;0;46.34524
2620063;REQ;2540;2026;51.71241
2620062;RPD;15;0;46.968754
2620061;RIC;1099;2026;52.259254
2620060;PL;2084;2026;59.457527
2620058;SBT-A;1;0;45.197495
2620057;RPD;14;0;49.39048
2620056;RPD;13;0;48.846794
2619942;REQ;2518;2026;51.981117
2620055;PRL;1;0;57.77128
2620054;PARF;1;0;47.306805
2620053;PARF;1;0;47.3179
2620052;DOC;700;2026;19.020561
2620051;SBT;1;0;65.82501
2620050;SBT;1;0;69.18316
2620048;PRL;1;0;44.7081
2620045;REQ;2539;2026;49.76285
2620044;PL;2082;2026;63.84859
2620043;REQ;2538;2026;58.264206
2620042;REQ;2537;2026;51.104866
2620041;REQ;2536;2026;54.409252
2620040;DOC;699;2026;19.020561
2620039;PARF;1;0;45.436275
2620038;PRL;1;0;44.502342
2620037;REQ;2535;2026;54.204987
2620036;REQ;2534;2026;54.273064
2620035;REQ;2533;2026;48.127956
2620034;PARF;1;0;45.63368
2620033;REQ;2532;2026;57.677223
2620032;PRL;1;0;42.68913
2620031;PL;2081;2026;57.59044
2620030;PRL;1;0;41.34457
2620029;RPD;12;0;49.39048
2620028;RPD;11;0;48.846794
2620027;RIC;1098;2026;50.446
2619858;RPD;2;0;48.886963
2620026;PL;2080;2026;61.075424
2620025;MSC;326;2026;55.897163
2620024;REQ;2531;2026;63.622208
2620023;RIC;1097;2026;61.99254
2620022;RIC;1096;2026;60.314323
2620021;PRL;1;0;41.69718
2620020;INC;661;2026;61.863255
2620019;INC;660;2026;54.39319
2620018;PRL;1;0;41.209427
2620017;PL;2079;2026;57.97063
2620016;INC;659;2026;51.798214
2620015;DOC;698;2026;19.020561
2620014;ATA;67;2026;40.60608
2620013;ATA;67;2026;40.60608
2620012;REQ;2530;2026;49.0592
2620011;DOC;697;2026;19.020561
2620010;PL;2078;2026;53.952225
2620009;PL;2077;2026;57.45986
2620008;PL;2076;2026;57.756508
2620007;INC;658;2026;57.882076
2620006;RIC;1095;2026;54.301186
2620005;REQ;2529;2026;56.033623
2620004;PL;2075;2026;60.956036
2620003;RIC;1094;2026;56.415375
2619857;RPD;11;0;49.35697
2620002;RIC;1093;2026;54.083794
2620001;PL;2074;2026;60.02191
2620000;PL;2073;2026;47.08599
2619999;REQ;2528;2026;52.59587
2619998;REQ;2527;2026;52.931698
2619997;REQ;2526;2026;51.981117
2619996;REQ;2525;2026;54.523243
2619995;PL;2071;2026;60.07259
2619994;DOC;696;2026;19.020561
2619993;PL;2070;2026;49.18134
2619992;REQ;2524;2026;55.966522
2619991;REQ;2523;2026;56.560165
2619990;PL;2069;2026;65.84112
2619989;REQ;2522;2026;59.090065
2619988;PLP;121;2026;61.209343
2619987;SBT;1;0;61.60698
2619986;PRL;1;0;43.41576
2619985;REQ;2521;2026;53.27264
2619984;PL;2068;2026;58.507824
2619983;DOC;695;2026;19.020561
2619982;SBT;1;0;63.397472
2619981;PRL;1;0;43.41576
2619980;RDF;1;0;43.936306
2619979;RDF;1;0;44.96369
2619978;RDF;1;0;45.457047
2619977;RDF;1;0;43.716576
2619976;PRL;1;0;43.235863
2619975;REP;10;2026;54.22458
2619973;PRL;1;0;55.511738
2619972;PRL;1;0;40.42435
2619971;DOC;694;2026;19.020561
2619970;DOC;693;2026;19.020561
2619969;PRL;2;0;49.90856
2619968;SBT;1;0;61.446804
2619967;PRL;1;0;44.787056
2619966;REQ;2520;2026;59.296787
2619965;DOC;692;2026;19.020561
2619964;DOC;691;2026;19.020561
2619963;DOC;690;2026;19.020561
2619962;DOC;689;2026;19.020561
2619961;RPD;6;0;49.20244
2619960;RPD;5;0;48.700733
2619959;DOC;688;2026;19.020561
2619958;DOC;687;2026;19.020561
2619957;RPD;22;0;49.586502
2619956;RPD;20;0;49.61876
2619955;RPD;15;0;48.488903
2619954;RPD;33;0;47.676632
2619953;RPD;37;0;49.50164
2619952;RPD;19;0;49.51746
2619951;RPD;21;0;49.87389
2619950;RPD;19;0;50.135468
2619949;RPD;14;0;49.181114
2619948;RPD;32;0;48.866356
2619947;RPD;36;0;50.058144
2619946;RPD;18;0;49.664318
2619945;DOC;686;2026;19.020561
2619944;REQ;2519;2026;55.3464
2619943;DOC;685;2026;19.020561
2619856;RPD;1;0;48.88696
2619941;RPD;6;0;49.628864
2619940;RPD;5;0;49.78732
2619939;RPD;4;0;49.176258
2619938;RPD;4;0;50.097466
2619937;RPD;3;0;49.46838
2619936;RPD;3;0;50.339806
2619935;RPD;31;0;48.866356
2619934;RPD;2;0;49.20244
2619933;RPD;17;0;49.664318
2619932;DOC;684;2026;19.020561
2619931;RPD;18;0;50.135464
2619930;RPD;13;0;49.181114
2619929;RPD;2;0;49.02304
2619928;PRL;1;0;44.019337
2619927;RPD;2;0;50.185715
2619926;RPD;20;0;50.21841
2619925;RPD;30;0;47.676632
2619924;RPD;1;0;48.700733
2619923;RPD;16;0;49.51746
2619922;RPD;17;0;49.61876
2619921;RPD;12;0;48.488903
2619920;RPD;1;0;48.442905
2619919;RPD;1;0;49.372696
2619918;RPD;19;0;49.718597
2619917;REQ;2517;2026;57.820076
2619916;REQ;2516;2026;50.723965
2619915;RPD;35;0;48.58263
2619914;INC;657;2026;58.223843
2619913;PL;2067;2026;63.416588
2619912;DOC;683;2026;19.020561
2619855;RPD;8;0;47.864723
2619911;INC;656;2026;61.763718
2619909;RIC;1092;2026;62.95272
2619908;RPD;40;0;48.07237
2619907;INC;655;2026;63.269817
2619906;DOC;682;2026;19.020561
2619905;RIC;1091;2026;63.13362
2619904;RIC;1090;2026;64.30878
2619903;RIC;1089;2026;59.77316
2619902;RIC;1088;2026;62.907322
2619901;RIC;1087;2026;61.746384
2619900;RPD;5;0;48.88696
2619899;RPD;1;0;48.456734
2619898;RPD;1;0;48.611908
2619897;REQ;33;2026;61.410023
2619896;PRLE;1;0;59.909653
2619895;PRL;1;0;43.044395
2619894;REQ;5;2026;61.727135
2619893;INC;654;2026;58.411972
2619892;PRL;2;0;41.344578
2619891;PRL;2;0;41.344578
2619890;REQ;2515;2026;50.069427
2619889;PRL;1;0;41.344578
2619888;EMR;4;0;67.47781
2619753;PARF;1;0;48.74301
2619887;EMR;3;0;67.47781
2619886;EMR;2;0;67.47781
2619885;EMR;1;0;67.47781
2619884;PRL;1;0;48.812843
2619883;DOC;681;2026;19.020561
2619882;PL;2066;2026;59.955967
2619881;REQ;2514;2026;58.13328
2619880;RPD;34;0;48.59967
2619879;RPD;39;0;48.27011
2619878;RPD;38;0;48.572926
2619877;RPD;37;0;48.585625
2619876;RPD;33;0;49.23257
2619875;RPD;32;0;49.23257
2619874;RPD;31;0;49.072655
2619873;RPD;36;0;48.585625
2619872;RPD;1;0;48.75647
2619871;RPD;30;0;48.884018
2619870;RPD;35;0;49.034367
2619869;RPD;34;0;48.44743
2619868;RPD;29;0;49.556385
2619867;PRL;1;0;43.784843
2619866;RPD;1;0;47.9878
2619865;RPD;4;0;49.65764
2619864;RPD;3;0;49.282646
2619863;RPD;33;0;48.07237
2619862;RPD;28;0;48.58263
2619861;RPD;27;0;48.58263
2619860;RPD;32;0;48.07237
2619859;RPD;12;0;49.35697
2619854;RPD;8;0;48.62919
2619853;INC;653;2026;61.16704
2619852;RPD;1;0;49.08521
2619851;RPD;1;0;48.821083
2619850;RPD;1;0;49.19422
2619849;RPD;2;0;48.496582
2619847;RPD;1;0;48.496586
2619846;INC;652;2026;59.72934
2619845;DOC;680;2026;19.020561
2619843;DOC;449;2026;59.191788
2619842;RDF;1;0;42.576164
2619841;REQ;2513;2026;53.506256
2619840;INC;651;2026;54.05107
2619839;RPD;1;0;46.996506
2619838;EMR;1;0;19.020561
2619837;REQ;2512;2026;59.858376
2619836;CVO;1;0;49.36436
2619835;DOC;679;2026;19.020561
2619834;PRL;1;0;41.965164
2619833;MSC;324;2026;57.097786
2619832;REQ;2511;2026;54.807068
2619831;PAR;1;0;48.81046
2619830;SBT;3;0;19.020561
2619829;PAR;1;0;48.37386
2619828;REQ;2510;2026;52.398384
2619827;REQ;2509;2026;50.069427
2619826;INC;650;2026;52.36883
2619825;CVO;1;0;46.177334
2619824;REQ;2508;2026;53.27264
2619823;REQ;2507;2026;52.193977
2619822;PAR;1;0;45.816097
2619821;RIC;1086;2026;59.925987
2619820;PAR;1;0;47.842228
2619819;INC;649;2026;54.042114
2619818;PAR;1;0;48.097977
2619817;REQ;2506;2026;59.452854
2619816;INC;648;2026;52.948177
2619815;PAR;1;0;46.396893
2619814;SBE-A;1;0;41.933323
2619813;EMC-A;1;0;42.945972
2619812;INC;647;2026;58.369343
2619811;INC;646;2026;58.61933
2619810;PAR;1;0;48.367775
2619809;REQ;2505;2026;49.895184
2619808;PAR;1;0;46.45032
2619807;PAR;1;0;49.86264
2619806;SBT-A;1;0;42.88364
2619805;PAR;1;0;47.30484
2619804;SBT-A;1;0;44.510033
2619803;PAR;1;0;46.1169
2619802;PAR;1;0;48.704918
2619801;INC;645;2026;61.45386
2619800;INC;644;2026;53.934036
2619799;INC;643;2026;61.81321
2619798;PAR;1;0;45.89088
2619797;PAR;1;0;48.16956
2619796;PAR;1;0;48.031414
2619795;DOC;678;2026;19.020561
2619794;INC;642;2026;56.52738
2619793;PAR;1;0;47.372913
2619792;PAR;1;0;47.1698
2619791;PAR;1;0;47.33683
2619752;PARF;1;0;49.870594
2619790;PL;2065;2026;62.79745
2619789;PAR;1;0;47.82263
2619788;PAR;1;0;48.70987
2619787;PL;2064;2026;56.06982
2619786;PRL;2;0;45.6837
2619785;PAR;1;0;46.04258
2619784;PL;2063;2026;61.082077
2619783;EMC-A;1;0;44.404488
2619782;PAR;1;0;47.72275
2619781;REQ;2504;2026;59.828323
2619780;PAR;1;0;47.658466
2619778;PAR;1;0;47.673504
2619777;PAR;1;0;47.87549
2619776;PAR;1;0;46.7455
2619775;PAR;1;0;48.289158
2619774;PAR;1;0;45.520782
2619773;RDF;1;0;43.944866
2619772;PAR;1;0;48.370945
2619771;PAR;1;0;49.760036
2619770;PAR;1;0;47.68687
2619769;PAR;1;0;47.947857
2619768;PAR;1;0;48.6065
2619767;PAR;1;0;47.811096
2619766;PARF;2;0;45.72247
2619765;PARF;1;0;46.700336
2619764;PAR;1;0;49.08779
2619763;PAR;1;0;47.433327
2619762;PARF;1;0;48.852722
2619761;PARF;1;0;48.00233
2619760;PARF;1;0;49.101997
2619759;PARF;1;0;47.882454
2619758;PARF;1;0;49.754353
2619757;PARF;1;0;49.00915
2619756;PARF;1;0;48.51943
2619755;PARF;1;0;48.342552
2619754;PARF;1;0;48.457832
2619749;PARF;1;0;50.06767
2619748;PARF;1;0;47.244953
2619747;PARF;1;0;47.63382
2619746;RPD;2;0;49.79784
2619745;PARF;1;0;48.029625
2619744;RPD;1;0;49.12684
2619743;PARF;1;0;50.62108
2619742;PARF;1;0;48.9385
2619741;PARF;1;0;50.330914
2619740;RPD;5;0;39.70513
2619739;RPD;4;0;43.378563
2619738;RPD;4;0;43.378563
2619737;PARF;1;0;49.98573
2619736;RPD;3;0;50.075447
2619735;RPD;19;0;39.70513
2619734;PARF;1;0;49.432816
2619733;RPD;4;0;39.70513
2619732;REQ;2503;2026;50.696884
2619731;RPD;23;0;46.4007
2619730;RPD;3;0;43.378563
2619729;PARF;1;0;49.0556
2619728;RPD;2;0;49.81755
2619727;REQ;2502;2026;53.293716
2619726;REQ;2501;2026;50.082706
2619725;PARF;1;0;48.619263
2619724;RPD;31;0;39.70513
2619723;REQ;2500;2026;48.797123
2619722;DOC;677;2026;19.020561
2619721;PARF;1;0;48.48212
2619720;RPD;30;0;43.378563
2619719;RPD;29;0;50.429897
2619718;PARF;1;0;49.132572
2619717;RPD;18;0;44.481606
2619716;SBT;1;0;58.776665
2619715;PARF;1;0;48.18736
2619714;RPD;3;0;49.48832
2619713;PARF;1;0;48.741543
2619712;PRL;1;0;48.700626
2619711;REQ;14;2026;57.37319
2619710;RPD;4;0;39.70513
2619709;RPD;3;0;43.378567
2619708;RPD;4;0;39.70513
2619707;RPD;3;0;43.378567
2619706;RPD;2;0;48.69748
2619705;RPD;1;0;49.257843
2619704;RPD;40;0;50.260193
2619703;RPD;9;0;49.236763
2619702;RPD;11;0;50.71476
2619701;RPD;54;0;49.316532
2619700;RPD;59;0;48.62911
2619699;RPD;22;0;49.714798
2619698;RPD;13;0;50.659245
2619697;RPD;9;0;49.032486
2619696;RPD;2;0;39.70513
2619695;RPD;34;0;49.77536
2619694;RPD;4;0;49.58508
2619693;RPD;39;0;49.73321
2619692;RPD;8;0;48.65387
2619691;RPD;10;0;50.25266
2619690;RPD;53;0;48.804756
2619689;RPD;58;0;47.896023
2619688;PRL;1;0;45.68369
2619687;RPD;21;0;49.538086
2619686;RPD;12;0;50.082844
2619685;RPD;8;0;48.548573
2619684;RPD;33;0;49.231148
2619683;RPD;3;0;48.356678
2619682;RPD;2;0;49.19158
2619681;PRL;1;0;41.818977
2619680;RPD;4;0;39.70513
2619679;RPD;3;0;43.378567
2619678;RPD;2;0;48.761566
2619677;RPD;3;0;39.70513
2619676;RPD;1;0;44.32405
2619675;RPD;4;0;43.378567
2619674;RPD;2;0;43.378567
2619673;DOC;676;2026;19.020561
2619672;RPD;1;0;44.32405
2619671;RPD;3;0;49.27738
2619670;RPD;4;0;39.70513
2619669;RPD;3;0;43.378567
2619668;RPD;2;0;44.32405
2619667;RPD;2;0;49.799057
2619666;RPD;2;0;39.70513
2619665;RPD;1;0;44.32405
2619664;RPD;2;0;39.70513
2619663;RPD;17;0;48.182667
2619662;RPD;4;0;39.70513
2619661;RPD;3;0;53.45689
2619660;RPD;1;0;44.32405
2619659;RPD;1;0;48.26289
2619658;RPD;1;0;53.96409
2619657;RPD;2;0;39.70513
2619656;RPD;1;0;44.32405
2619655;RPD;1;0;53.561176
2619654;RPDR;4;2026;46.737724
2619653;RPD;2;0;39.70513
2619652;RPDR;3;2026;45.07218
2619651;RPD;1;0;44.32405
2619650;RPD;2;0;39.70513
2619649;RPD;1;0;54.18074
2619648;RPD;28;0;44.32405
2619647;RPD;1;0;53.357624
2619646;RPD;2;0;39.70513
2619645;RPD;2;0;39.70513
2619644;RPD;1;0;53.189014
2619643;RPD;1;0;53.6426
2619642;RPD;1;0;44.32405
2619641;RPD;2;0;39.70513
2619640;RPD;1;0;53.606
2619639;EMR;1;0;58.084892
2619638;RPD;2;0;49.40499
2619637;RPD;9;0;48.926544
2619636;RPD;27;0;43.378563
2619635;RPD;1;0;44.32405
2619634;RPD;57;0;49.241795
2619633;RPD;28;0;47.927948
2619632;EMR;1;0;54.386486
2619631;RPD;43;0;49.0231
2619630;RPD;26;0;44.481606
2619629;RPD;30;0;49.86976
2619628;RPD;1;0;48.848408
2619627;RPD;8;0;48.45345
2619626;RPD;56;0;48.47232
2619625;RPD;27;0;47.373158
2619624;PRL;1;0;45.33314
2619623;RPD;25;0;49.654877
2619622;RPD;42;0;48.355522
2619621;RPD;29;0;49.002003
2619620;RPD;5;0;47.436028
2619619;RPD;2;0;47.784393
2619618;RPD;1;0;48.757366
2619617;DOC;675;2026;19.020561
2619616;REQ;2499;2026;49.579082
2619615;REQ;2498;2026;50.696884
2619614;REQ;2497;2026;50.400406
2619613;REQ;2496;2026;49.185726
2619612;RPD;3;0;50.00123
2619611;RPD;7;0;48.45345
2619610;RPD;6;0;48.926544
2619609;RPD;55;0;49.241795
2619608;RPD;54;0;48.47232
2619607;DOC;674;2026;19.020561
2619606;REQ;2495;2026;49.43144
2619605;RPD;14;0;48.398018
2619503;RPD;52;0;43.697105
2619604;PL;2061;2026;46.27617
2619603;RPD;8;0;48.890568
2619602;PL;2060;2026;58.919407
2619601;REQ;2494;2026;50.752277
2619600;DOC;673;2026;19.020561
2619599;RPD;19;0;48.970665
2619598;REQ;2493;2026;49.106827
2619597;RPD;18;0;48.964657
2619596;RPD;17;0;49.39763
2619595;REQ;2492;2026;50.703968
2619594;RPD;16;0;48.77537
2619593;REQ;2491;2026;49.56141
2619592;REQ;2490;2026;50.122917
2619591;RPDR;2;2026;45.07218
2619590;RPD;10;0;47.962288
2619589;RPDR;1;2026;46.737717
2619588;RPD;3;0;47.796833
2619587;RPD;1;0;49.77667
2619586;RPD;8;0;48.075203
2619585;RPD;15;0;49.348904
2619584;RPD;41;0;49.023098
2619583;RPD;14;0;49.95938
2619582;RPD;2;0;48.22215
2619581;RPD;2;0;48.46304
2619580;RPD;7;0;46.95522
2619579;RPD;28;0;49.002003
2619578;RPD;13;0;48.398018
2619577;RPD;1;0;49.798824
2619576;RPD;9;0;50.71476
2619575;REQ;2489;2026;50.5933
2619574;RPD;11;0;50.659245
2619573;REQ;2488;2026;51.15843
2619572;RPD;5;0;48.45344
2619571;RPD;8;0;50.25266
2619570;RPD;53;0;48.47233
2619569;RPD;10;0;50.082844
2619568;REQ;23;2026;57.60659
2619567;RPD;26;0;47.373158
2619566;RPD;2;0;49.376087
2619565;REQ;2487;2026;50.163548
2619564;RPD;6;0;47.10029
2619563;RPD;1;0;48.209732
2619562;RPD;6;0;48.519554
2619561;RPD;4;0;47.832294
2619560;RPD;22;0;45.991608
2619559;RPD;5;0;47.10029
2619558;RPD;4;0;47.925335
2619557;RPD;21;0;45.991608
2619556;RPD;3;0;48.560215
2619555;RPD;20;0;45.991608
2619554;RPD;5;0;48.519554
2619553;RPD;40;0;47.779156
2619552;RPD;2;0;48.663692
2619551;RPD;2;0;48.72071
2619550;RPD;1;0;49.283028
2619549;RPD;6;0;49.096287
2619548;RPD;2;0;47.743053
2619547;RPD;1;0;49.12727
2619546;RPD;5;0;49.096287
2619545;RPD;6;0;47.309994
2619544;RPD;1;0;43.697105
2619543;RPD;6;0;48.562466
2619542;RPD;14;0;47.02242
2619541;RPD;10;0;48.369377
2619540;RPD;10;0;46.98654
2619539;RPD;6;0;49.019093
2619538;RPD;7;0;49.69332
2619537;RPD;6;0;46.582615
2619536;RPD;6;0;48.91162
2619535;RPD;2;0;48.898304
2619534;RPD;12;0;48.45195
2619533;RPD;23;0;49.202908
2619532;RPD;16;0;49.123955
2619531;RPD;3;0;48.214066
2619530;RPD;19;0;48.156147
2619529;RPD;7;0;50.214447
2619528;RPD;34;0;48.71109
2619527;RPD;7;0;47.17585
2619526;RPD;18;0;48.156147
2619525;RPD;33;0;48.71109
2619524;RPD;8;0;47.259064
2619523;RPD;7;0;48.385517
2619522;RPD;32;0;47.710705
2619521;RPD;6;0;50.39841
2619520;RPD;22;0;47.934826
2619519;RPD;4;0;49.096287
2619518;RPD;5;0;50.863777
2619517;RPD;17;0;46.60134
2619516;RPD;15;0;49.19869
2619515;RPD;31;0;48.38954
2619514;RPD;14;0;49.4423
2619513;RPD;27;0;43.697105
2619512;RPD;16;0;46.60134
2619511;RPD;5;0;49.09855
2619510;RPD;30;0;48.38954
2619509;RPD;5;0;47.82447
2619508;RPD;3;0;49.096287
2619507;RPD;15;0;46.60134
2619506;RPD;4;0;49.2656
2619505;RPD;5;0;46.374203
2619504;RPD;29;0;48.38954
2619502;RPD;4;0;47.373817
2619501;RPD;38;0;49.333244
2619500;RPD;9;0;47.5039
2619499;RPD;8;0;47.58021
2619498;RPD;9;0;50.12723
2619497;RPD;13;0;46.86074
2619496;RPD;12;0;47.7007
2619495;RPD;4;0;47.82447
2619494;RPD;39;0;43.697105
2619493;RPD;9;0;48.491726
2619492;RPD;3;0;47.464844
2619491;RPD;5;0;49.456913
2619490;RPD;26;0;48.527588
2619489;RPD;5;0;48.60044
2619488;RPD;4;0;48.796093
2619487;RPD;38;0;47.779156
2619486;RPD;8;0;48.445526
2619485;RPD;6;0;49.89108
2619484;RPD;11;0;48.799667
2619483;RPD;7;0;47.944946
2619482;RPD;4;0;49.25897
2619481;RPD;4;0;48.519554
2619480;RPD;5;0;49.57881
2619479;RPD;10;0;48.549767
2619478;RPD;13;0;49.642776
2619477;RPD;7;0;48.595135
2619476;RPD;4;0;50.546097
2619475;RPD;12;0;49.642776
2619474;RPD;3;0;49.81359
2619473;RPD;3;0;49.166935
2619472;RPD;3;0;47.66157
2619471;RPD;11;0;48.348827
2619470;RPD;6;0;47.944946
2619469;RPD;11;0;48.147594
2619468;RPD;9;0;48.842007
2619467;RPD;2;0;46.48175
2619466;RPD;3;0;48.988842
2619465;RPD;6;0;48.595135
2619464;RPD;2;0;48.33931
2619463;RPD;8;0;48.842007
2619462;RPD;3;0;49.456364
2619461;RPD;2;0;45.751907
2619460;RPD;4;0;50.021057
2619459;RPD;1;0;49.315617
2619458;RPD;5;0;47.20344
2619457;RPD;1;0;49.53319
2619456;RPD;10;0;46.073105
2619455;RPD;9;0;47.96229
2619454;RPD;1;0;48.72071
2619453;RPD;2;0;49.804653
2619452;RPD;1;0;46.48175
2619451;RPD;1;0;47.643726
2619450;RPD;1;0;48.745583
2619449;RPD;4;0;47.188477
2619448;RPD;5;0;47.323135
2619447;RPD;9;0;46.63652
2619446;RPD;1;0;48.759254
2619445;RPD;10;0;48.469795
2619444;RPD;2;0;48.693077
2619443;RPD;2;0;48.35313
2619442;RPD;2;0;48.375534
2619441;RPD;4;0;47.948982
2619440;RPD;3;0;49.37017
2619439;RPD;3;0;47.948982
2619438;RPD;7;0;48.398018
2619437;RPD;1;0;47.551
2619436;RPD;2;0;49.236443
2619435;RPD;9;0;48.469795
2619434;RPD;7;0;48.946983
2619433;RPD;1;0;50.133263
2619432;RPD;2;0;47.925335
2619431;RPD;1;0;48.921055
2619430;RPD;3;0;48.732872
2619429;RPD;3;0;47.188477
2619428;RPD;1;0;48.560215
2619427;RPD;2;0;49.125023
2619426;RPD;6;0;49.020023
2619425;RPD;6;0;48.398018
2619424;RPD;2;0;47.948982
2619423;RPD;1;0;46.127644
2619422;RPD;2;0;47.188477
2619421;RPD;5;0;47.693996
2619420;RPD;1;0;49.804653
2619419;RPD;1;0;48.78978
2619418;RPD;1;0;47.948982
2619417;RPD;4;0;48.840946
2619416;RPD;1;0;48.218506
2619415;RPD;3;0;48.298008
2619414;RPD;1;0;47.188477
2619413;RPD;1;0;48.28879
2619412;RPD;4;0;48.398018
2619411;RPD;1;0;47.94401
2619410;RPD;1;0;51.864548
2619409;RPD;1;0;52.910698
2619408;RPD;1;0;51.99655
2619407;RPD;13;0;49.39763
2619406;RPD;3;0;48.398018
2619405;RPD;1;0;49.287437
2619404;RPD;2;0;48.398018
2619403;RPD;1;0;48.091637
2619402;RPD;2;0;48.380566
2619401;REQ;25;2026;45.175774
2619400;RPD;2;0;49.05485
2619399;RPD;2;0;50.11216
2619397;RPD;12;0;48.775364
2619396;RPD;7;0;48.522938
2619395;RPD;1;0;48.89967
2619394;REQ;2486;2026;61.47511
2619393;RPD;1;0;49.294678
2619392;RIC;1085;2026;68.68956
2619391;RPD;4;0;48.588127
2619390;REQ;205;2026;66.22031
2619389;SBR;1;0;55.862225
2619388;RPD;1;0;47.72656
2619387;RPD;2;0;47.894245
2619386;REQ;204;2026;60.647358
2619385;RPD;1;0;47.67098
2619384;RPD;1;0;48.561607
2619383;REQ;203;2026;58.721317
2619382;RPD;1;0;48.150135
2619381;RPD;10;0;49.95704
2619380;RPD;2;0;49.122906
2619379;RPD;2;0;48.09303
2619378;RPD;1;0;48.4333
2619377;PRL;1;0;57.124054
2619376;SBT;1;0;55.10771
2619375;RPD;1;0;48.43304
2619374;RPD;1;0;47.925335
2619373;RPD;5;0;49.020023
2619372;RPD;1;0;48.98865
2619371;RPD;1;0;48.55232
2619370;PRL;1;0;48.841846
2619369;RPD;9;0;49.95704
2619368;RPD;7;0;48.881264
2619367;RPD;2;0;47.52982
2619366;RPD;1;0;49.18037
2619365;RPD;1;0;48.09303
2619364;RPD;1;0;49.122906
2619363;RPD;3;0;48.588127
2619362;RPD;8;0;47.833546
2619361;RPD;1;0;46.829628
2619360;RPD;1;0;47.156296
2619359;RPD;2;0;48.743675
2619358;RPD;6;0;48.078556
2619357;MPV;1352;2026;56.6942
2619356;RPD;1;0;48.836258
2619355;SBT;1;0;48.79324
2619354;RPD;4;0;48.194626
2619353;PRL;1;0;48.418903
2619352;RPD;2;0;47.45789
2619351;RPD;2;0;48.899574
2619350;RPD;1;0;48.03376
2619349;DOC;672;2026;19.020561
2619348;PRL;1;0;43.735977
2619347;SBT;1;0;58.91058
2619346;PRL;3;0;44.3148
2619345;RDF;1;0;44.54189
2619344;RPD;10;0;50.566017
2619343;DTQ;1;0;48.81773
2619342;SSP;1;0;19.020561
2619341;RPD;9;0;49.023552
2619340;RPD;8;0;48.977997
2619339;RPD;7;0;49.304676
2619338;RPD;6;0;48.854324
2619337;RPD;5;0;49.506916
2619336;RPD;4;0;49.390484
2619335;RPD;3;0;48.846798
2619333;SBT;1;0;19.020561
2619315;PPP;1;0;58.069847
2619314;PRLP;1;0;59.949608
2619332;PEP;1;0;55.7544
2619331;DTQ;7;0;45.76249
2619330;DTQ;6;0;37.618248
2619329;EMP;1;0;53.377068
2619328;DTQ;5;0;45.76249
2619327;REQ;2485;2026;58.59411
2619326;PRLE;1;0;49.75662
2619325;PL;2059;2026;56.34166
2619324;PPP;1;0;58.543343
2619323;PL;2058;2026;60.8272
2619322;SBT;1;0;19.020561
2619321;DOC;671;2026;19.020561
2619320;DOC;670;2026;19.020561
2619319;DOC;669;2026;19.020561
2619318;REQ;2484;2026;48.83358
2619317;PPP;1;0;58.005417
2619316;SBT;1;0;19.020561
2619313;REQ;2483;2026;50.15464
2619312;RPD;5;0;50.19546
2619311;DTQ;4;0;48.579685
2619310;PL;2057;2026;55.694508
2619309;RPD;10;0;45.58187
2619308;RPD;4;0;45.885426
2619306;DOC;448;2026;51.326527
2619305;REQ;29;2026;56.193756
2619304;DOC;668;2026;19.020561
2619303;SBT;2;0;63.810974
2619302;PRL;2;0;54.549374
2619301;RIC;1084;2026;60.65393
2619300;RPD;9;0;50.012554
2619299;ERD;4;0;52.84118
2619298;RIC;1083;2026;60.050404
2619297;REQ;2482;2026;53.008842
2619296;PRL;1;0;42.021847
2619295;DOC;667;2026;19.020561
2619294;PRL;1;0;42.02184
2619293;RDF;1;0;46.0089
